odrina, im. ž.  1. polj. vinova loza koja se penje po posebno izgrađenoj sjenici 2. razg. sjenica po kojoj se penje vinova loza i koja stvara ljetni hlad
odrješenje, im. s.  oslobođenje od krivnje ili grijeha [tražiti ~; dobiti ~ od grijeha]; sin. oprost
odrješit, prid.  1. koji se ponaša odlučno i sigurno u sebe [odrješita žena] 2. koji odražava odlučnost i sigurnost u sebe [~ odgovor]
odrješitost, im. ž.  osobina onoga koji je odrješit ili svojstvo onoga što je odrješito
odrješivati," gl. nesvrš. prijel.  1. otpuštati čvor [~ uže] 2. pren. oslobađati koga kakve krivnje, davati komu odrješenje [~ od grijeha]; sin. razrješivati; vidski paranjak:  odriješiti"
odron," im. m.  mjesto na kojemu kamenje pada, na kojemu se odronjava od stijene"
odroniti," gl. svrš. prijel.  odlomiti dio stijene, tla ili kakve tvrde i lomljive podloge [~ stijenu] • odròniti se 〈povr.〉 u dijelovima otpasti od kakve tvrde i lomljive podloge, obično pod djelovanjem atmosferskih utjecaja [Zemlja se odronila nakon poplave.]; Vidski parnjaci: odronjavati, odronjivati"
odronjavati," gl. nesvrš. prijel.  odlomljivati dio stijene, tla ili kakve tvrde i lomljive podloge [~ stijene] • odronjávati se 〈povr.〉 u dijelovima otpadati od kakve tvrde i lomljive podloge, obično pod djelovanjem atmosferskih utjecaja [Zemlja se odronjava nakon poplave.]; sin. odronjivati; vidski paranjak:  odroniti"
odronjivati, gl. nesvrš. prijel.  usp. odronjavati
odr̄pan," prid.  1. koji je u poderanoj odjeći, u dronjcima, u krpama [~ čovjek] 2. koji je zbog nošenja postao star, pohaban i neprikladan za uporabu [odrpana odjeća; odrpane cipele; odrpani kaput]; sin. iznošen"
odrpanac," im. m.  osoba koja je odrpana, koja je u poderanoj odjeći"
odrpančev, prid.  koji pripada odrpancu
odr̀panka," im. ž.  žena koja je odrpana, koja je u poderanoj odjeći"
odrubiti, gl. svrš. prijel.  odrezati što jakim i naglim zamahom oštrice [~ glavu]; vidski parnjak: odrubljivati¹
odrubiti²," gl. svrš. prijel.  otpustiti rub [~ hlače; ~ zavjesu]; ant. porubiti, zarubiti; vidski parnjak: odrubljivati²"
odrubljivati, gl. nesvrš. prijel.  rezati što jakim i naglim zamahom oštrice [~ glavu]; vidski parnjak: odrubiti¹
odrubljivati²," gl. nesvrš. prijel.  otpuštati rub [~ hlače; ~ zavjesu]; ant. porubljivati, zarubljivati; vidski parnjak: odrubiti²"
održanje," im. s.  nastojanje da se što održi, da ne nestane i pozitivna posljedica toga nastojanja [~ života; ~ vrste]"
odr̀žati, gl. svrš. prijel.  1. produljiti postojanje čemu [~ koga na životu; ~ ravnotežu u prirodi; ~ red i mir; ~ stabilan tečaj kune] 2. javno ili službeno što prirediti ili obaviti [~ govor; ~ izbore; ~ koncert; ~ sastanak] • odr̀žati se 〈povr.〉 1. zbiti se organizirano ili javno u određenome prostoru i u određeno vrijeme [Predstava se održala na otvorenome.] 2. ostati živ ili na položaju unatoč teškim prilikama [~ se na vlasti]; sin. opstati; vidski paranjak:  održavati
održavanje, im. s.  1. produljivanje postojanja čega 2. čuvanje od propadanja 3. javno ili službeno priređivanje ili obavljanje čega
održavati, gl. nesvrš. prijel.  1. produljivati postojanje čemu [~ koga na životu; ~ ravnotežu u prirodi; ~ red i mir; ~ stabilan tečaj kune] 2. čuvati od propadanja [~ kuću] 3. javno ili službeno što priređivati ili obavljati [~ govore; ~ izbore; ~ koncerte; ~ sastanke] • održávati se 〈povr.〉 1. zbivati se organizirano ili javno u određenome prostoru i u određeno vrijeme [Predstave se održavaju na otvorenome.] 2. ostajati živ ili na položaju unatoč teškim prilikama [~ se na vlasti]; sin. opstajati; vidski paranjak:  održati
odsad," pril. od ovoga trenutka, od trenutka u kojemu govoritelj govori; sin. odsada; ant. dosad, dosada"
odsada," pril., usp. odsad"
odsanjati," gl. svrš. prijel.  završiti san, sanjati što od početka do kraja"
odseliti, gl. svrš. prijel.  1. seleći odvesti koga s određenoga mjesta [~ rodbinu iz Splita] 2. seleći odvesti koga otkamo na određeno mjesto [~ rodbinu iz Zagreba u Split] • odsèliti se 〈povr.〉 1. seleći se napustiti određeno mjesto [~ se iz Splita] 2. seleći se dospjeti otkamo na određeno mjesto [~ se iz Zagreba u Split]; ant. doseliti; vidski paranjak:  odseljavati
odseljavanje, im. s.  1. odvođenje koga s određenoga mjesta tako da ga se seli 2. odvođenje onoga tko se seli na određeno mjesto; ant. doseljavanje
odseljavati, gl. nesvrš. prijel.  1. seleći odvoditi koga s određenoga mjesta [~ rodbinu iz Splita] 2. seleći odvoditi koga otkamo na određeno mjesto [~ rodbinu iz Zagreba u Split] • odseljávati se 〈povr.〉 1. seleći se napuštati određeno mjesto [~ se iz Splita] 2. seleći se dospijevati otkamo na određeno mjesto [~ se iz Zagreba u Split]; ant. doseljavati; vidski paranjak:  odseliti
odseljenje, im. s.  odlazak s kojega mjesta seljenjem
odsijecati, gl. nesvrš. prijel.  sijekući odvajati dijelove od cjeline [~ grane]; vidski parnjak: odsjeći
odsjaj, im. m.  sjaj svjetlosti koji se odbija od koje površine [~ sunca u moru]; sin. (refleks)
odsječak, im. m.  dio ili djelić čega [~ vremena]; sin. (segment) ◇ kružni ~ mat. dio kruga omeđen dvama polumjerima i lukom
odsječan," prid.  koji siječe, koji je neugodan i odlučan [~ ton]"
odsjeći," gl. svrš. prijel.  1. sijekući odvojiti dio od cjeline [~ granu] 2. pren. oštro odgovoriti, odlučno izreći što [neljubazno ~]; vidski paranjak:  odsijecati"
odsjedati, gl. nesvrš. neprijel.  boraviti gdje tijekom putovanja radi noćenja [~ u hotelu]; vidski parnjak: odsjesti
odsjek," im. m.  dio veće radne cjeline koji se bavi određenom djelatnošću [~ za gradnju cesta]; sin. (odio), odjel, ( odjeljak)"
odsjesti, gl. svrš. neprijel.  proboraviti gdje tijekom putovanja radi noćenja [~ u hotelu]; vidski parnjak: odsjedati
odskakati, gl. svrš. neprijel.  1. skačući napustiti određeno mjesto [Zec je odskakao iz šume.] 2. skačući dospjeti otkamo na određeno mjesto [Zec je odskakao u šumu.]; ant. doskakati
odskakati," gl. nesvrš. neprijel.  1. naglo se odvajati od podloge [Lopta odskače od zida.]; sin. odbijati se v. pod  odbijati, odskakivati 2. pren. razlikovati se, biti bolji od okoline [zrelošću ~ od vršnjaka]; vidski paranjak:  odskočiti"
odskakivati, gl. nesvrš. neprijel.  usp. odskakati
odskakutati, gl. svrš. neprijel.  1. skakućući napustiti određeno mjesto [~ iz dvorišta; ~ s igrališta] 2. skakućući dospjeti otkamo na određeno mjesto [~ u dvorište; ~ na igralište]; ant. doskakutati
odskitati se, gl. svrš. povr.  1. skitajući se napustiti određeno mjesto [~ iz rodnoga grada] 2. skitajući se dospjeti otkamo na određeno mjesto [~ do dalekih krajeva]; ant. doskitati se
odskočiti," gl. svrš. neprijel.  1. naglo se odvojiti od kakve podloge [Lopta je visoko odskočila.]; sin. odbiti se v. pod  odbiti; vidski parnjak: odskakati, odskakivati 2. skokom napustiti određeno mjesto; ant. doskočiti 3. pren. razlikovati se, biti bolji od okoline [Zrelošću je odskočio od vršnjaka.]; vidski parnjak: odskakati, odskakivati"
odskočni, prid.  s kojega se odskače [odskočna daska]
odslušati," gl. svrš. prijel.  čuti što od početka do kraja, završiti slušanje [~ sva predavanja na prvoj godini]"
odspavati, gl. svrš. neprijel.  provesti određeno vrijeme spavajući [~ nakon ručka]
odstajati, gl. nesvrš. neprijel.  biti na kakvu mjestu radi stjecanja kakvih svojstava [Vino je odstajalo u bačvi godinu dana.]; sin. odležati
odstraniti, gl. svrš. prijel.  v. ukloniti
odstranjivati, gl. nesvrš. prijel.  v. uklanjati
odstrel, im. m.  1. predviđen i dopušten ulov divljači 2. pren. uklanjanje neželjenih osoba [lista za ~]
odstupanje, im. s.  1. postupanje suprotno od onoga koje je zadano ili očekivano 2. v. povlačenje
odstupati, gl. nesvrš. neprijel.  1. postupati suprotno od onoga što je zadano ili očekivano [~ od dogovora; ~ od pravila] 2. v. povlačiti se pod  povlačiti; vidski paranjak:  odstupiti
odstupiti, gl. svrš. neprijel.  1. postupiti suprotno od onoga što je zadano ili očekivano [~ od dogovora; ~ od pravila] 2. v. povući se pod  povući; vidski paranjak:  odstupati
odsutan," prid.  1. koji se ne nalazi na mjestu na kojemu bi trebao biti (o ljudima) [odsutni učenici]; sin. izočan; ant. nazočan, prisutan 2. koji ne postoji, koji ne vlada na određenome mjestu ili u određenome okružju [Odsutni su simptomi zaraze.]; ant. prisutan 3. koji odražava nepostojanje svijesti o događanjima oko sebe [~ pogled]"
odsutnost," im. ž.  1. osobina onoga koji se ne nalazi na mjestu na kojemu bi trebao biti ili svojstvo onoga što se ne nalazi na mjestu na kojemu bi trebalo biti; sin. izočnost; ant. nazočnost, prisutnost 2. svojstvo onoga što ne postoji, što ne vlada na određenome mjestu ili u određenome okružju; ant. prisutnost 3. svojstvo onoga što odražava nepostojanje svijesti o događanjima oko sebe"
odsvud," pril. iz svih smjerova, sa svih strana; sin. odsvuda, odsvukud"
odsvuda," pril., usp. odsvud"
odsvukuda,"()pril., usp. odsvud"
odšetati (se), gl. svrš. neprijel./povr.  1. šetajući napustiti određeno mjesto [Odšetao je od kuće.; Odšetao se od nas.] 2. šetajući se dospjeti otkamo na određeno mjesto [odšetati na trg; odšetati se na trg]; ant. došetati (se)
odškrinuti, gl. svrš. prijel.  malo otvoriti ili malo rastvoriti što [~ prozore; ~ vrata]
odšteta," im. ž.  novčani iznos koji se daje onomu komu je učinjena šteta; sin. nadoknada, naknada"
odštetni, prid.  koji se odnosi na odštetu [~ zahtjev]
odšuljati se, gl. svrš. povr.  1. šuljajući se napustiti određeno mjesto [~ iz sobe] 2. šuljajući se dospjeti otkamo na određeno mjesto [~ u sobu]; ant. došuljati se
odšvrljati, gl. svrš. neprijel.  1. švrljajući napustiti određeno mjesto [~ iz dvorišta] 2. švrljajući dospjeti otkamo na određeno mjesto [~ u dvorište]; ant. došvrljati
odučavanje," im. s.  1. mijenjanje čijih navika, utjecanje na koga da odustane od kakve navike 2. napuštanje, odbacivanje kakve navike; sin. odvikavanje; ant. privikavanje, učenje"
odučavati," gl. nesvrš. prijel.  mijenjati čije navike, utjecati na koga da odustane od kakve navike [~ dijete od sisanja palca]; ant. učiti • odučávati se 〈povr.〉 napuštati, odbacivati kakvu naviku [~ se od pušenja]; sin. odvikavati; ant. navikavati, privikavati; vidski paranjak:  odučiti"
odučiti," gl. svrš. prijel.  promijeniti čije navike, utjecati na koga da odustane od kakve navike [~ dijete od sisanja palca] • odùčiti se 〈povr.〉 napustiti, odbaciti kakvu naviku [~ se od pušenja]; sin. odviknuti; ant. naučiti, naviknuti, priviknuti; vidski paranjak:  odučavati"
odugovlačiti, gl. nesvrš. neprijel.  prouzročivati da se na što čeka duže od očekivanoga [Banka odugovlači s isplatom kredita.; ~ s odgovorom]; sin. otezati
oduljiti," gl. svrš. prijel.  učiniti da što traje dulje od predviđenoga ili zadanoga [~ predavanje]; sin. produljiti, produžiti, rastegnuti pren., razvući pren.; vidski parnjak: oduljivati • odúljiti se 〈povr.〉 potrajati dulje od predviđenoga ili zadanoga [Nastava se oduljila.]; sin. otegnuti se v. pod  otegnuti, rastegnuti se pren. v. pod  rastegnuti, razvući se pren., razg. v. pod  razvući"
oduljivanje," im. s.  činjenje da što traje dulje od predviđenoga ili zadanoga; sin. produljivanje, rastezanje pren., razvlačenje pren."
oduljivati," gl. nesvrš. prijel.  činiti da što traje dulje od predviđenoga ili zadanoga [~ predavanje]; sin. produljivati, produžavati, produživati, rastezati pren., razvlačiti pren.; vidski parnjak: oduljiti"
odumiranje, im. s.  1. prestajanje s radom i nestajanje 2. ostajanje bez potomstva umiranjem pojedinih predstavnika vrste 3. pren. prestanak postojanja
odumirati, gl. nesvrš. neprijel.  1. prestajati s radom i nestajati [tkivo odumire; Tuberkulozne stanice odumiru dvanaest sati nakon početka liječenja.] 2. umiranjem pojedinih predstavnika vrste ostajati bez potomstva [Ta vrsta odumire.] 3. pren. prestajati postojati [Stari zanati odumiru.]; vidski paranjak:  odumrijeti
odumrijeti, gl. svrš. neprijel.  1. prestati s radom i nestati [To tkivo odumre veoma brzo.; Tuberkulozne stanice odumru dvanaest sati nakon početka liječenja.] 2. umiranjem pojedinih predstavnika vrste ostati bez potomstva [Ta vrsta brzo odumre.] 3. pren. prestati postojati [Stari su zanati odumrli.]; vidski paranjak:  odumirati
odupirati se," gl. nesvrš. povr.  1. pružati otpor, protiviti se čemu neprihvatljivom [~ čijim zahtjevima]; sin. opirati se, suprotstavljati se v. pod  suprotstavljati 2. odgurujući se od koga ili čega pružati otpor cijelim tijelom ili dijelom tijela [~ rukama i nogama]; sin. opirati se 3. rješavati se kakve misli, želje, navike, osjećaja itd. ili izbjegavati kakvo stanje [~ se nadzoru; ~ se napasti]; sin. otimati se v. pod  otimati; vidski paranjak: oduprijeti se"
oduprijeti se," gl. svrš. povr.  1. pružiti otpor, usprotiviti se čemu neprihvatljivom [~ čijim zahtjevima]; sin. oprijeti se, suprotstaviti se v. pod  suprotstaviti 2. odgurujući se od koga ili čega pružiti otpor cijelim tijelom ili dijelom tijela [~ rukama i nogama]; sin. oprijeti se 3. riješiti se kakve misli, želje, navike, osjećaja itd. ili izbjeći kakvo stanje [~ se nadzoru; ~ se napasti]; sin. oteti se v. pod  oteti; vidski paranjak: odupirati se"
oduran," prid.  koji izaziva gađenje ili odbojnost [~ smrad]; sin. gadan, odvratan, ogavan"
odurnost," im. ž.  svojstvo onoga što je odurno; sin. odvratnost, ogavnost"
odustajanje, im. s.  postupno prekidanje kakva posla prije nego što je obavljen do kraja ili napuštanje namjere da se što učini; sin. opraštanje pren.
odustajati, gl. nesvrš. neprijel.  postupno prekidati kakav posao prije nego što se obavi do kraja ili napuštati namjeru da se što učini [~ od kupnje kuće; ~ od svojega sna]; sin. opraštati se pren. v. pod  opraštati; vidski parnjak: odustati
odustati, gl. svrš. neprijel.  prekinuti kakav posao prije nego što se obavi do kraja i napustiti namjeru da se što učini [~ od kupnje kuće; ~ od svojega sna]; sin. oprostiti se pren. v. pod  oprostiti; vidski parnjak: odustajati
odušak," im. m.  izlaz, otvor iz kanalizacije, tunela i sl. ♦ dati oduška čemu učiniti što da bi se osjetilo olakšanje ili ugoda"
oduševiti, gl. svrš. prijel.  potaknuti u kome iznimno pozitivnu reakciju na koga ili što [Film je oduševio gledatelje.; Njegovi su radovi oduševili kritičare.] • odušèviti se 〈povr.〉 osjetiti iznimno pozitivnu reakciju na koga ili što [~ se čijim znanjem; ~ se kazališnom predstavom]; sin. ushititi; vidski paranjak:  oduševljavati
oduševljavati, gl. nesvrš. prijel.  poticati u kome iznimno pozitivnu reakciju na koga ili što [Film oduševljava gledatelje.; Njegovi radovi oduševljavaju kritičare.] • odušèviti se 〈povr.〉 osjećati iznimno pozitivnu reakciju na koga ili što [~ se čijim znanjem; ~ se kazališnom predstavom]; sin. ushićivati; vidski paranjak:  oduševiti
oduševljenje," im. s.  1. veliko zadovoljstvo, stanje zanosa u kojemu se tko nalazi kad se komu ili čemu divi 2. iznimno pozitivna reakcija na koga ili što; ant. razočaranje"
oduvijek, pril. otkad se pamti ili od početka čega
oduzeti," gl. svrš. prijel.  1. uzeti što komu protiv njegove volje [~ novac; ~ plijen]; sin. oteti, preoteti 2. uskratiti komu već stečeno pravo na što [~ komu dijete; ~ komu naslov prvaka; ~ komu pravo na državljanstvo]; ant. dati 3. mat. izvesti računsku operaciju oduzimanja; ant. zbrojiti ◇ ~ gas usporiti kretanje vozila; ant. dodati gas v. pod  dodati; vidski paranjak: oduzimati • odùzēti se 〈povr.〉 razg. ukočiti se zbog kakva naglog i snažnog osjećaja [~ se od straha]"
oduzimanje," im. s.  1. uzimanje čega komu protiv njegove volje; sin. otimanje,  preotimanje 2. uskraćivanje komu onoga na što ima pravo; ant. davanje 3. mat. računska operacija obratna od operacije u kojoj se jednomu broju ponovljeno dodaje jedinica onoliko puta koliko to određuje drugi broj; ant. zbrajanje"
oduzimati," gl. nesvrš. prijel.  1. uzimati što komu protiv njegove volje [~ novac; ~ plijen]; sin. otimati, preotimati 2. uskraćivati komu već stečeno pravo na što [~ komu naslov prvaka; ~ komu pravo na državljanstvo]; ant. davati 3. mat. izvoditi računsku operaciju oduzimanja; ant. zbrajati ◇ ~ gas usporavati kretanje vozila; ant. dodavati gas v. pod  dodavati; vidski paranjak:  oduzeti"
odvabiti," gl. svrš. prijel.  odmamiti životinje posebnim uzvicima, riječima ili mamcem [~ kokoši zrnjem; ~ psa dajući mu kost]; ant. dovabiti"
odvagnuti, gl. svrš. prijel.  1. važući odvojiti od cjeline [~ kilogram jabuka] 2. pren. donijeti konačnu odluku o čemu nakon što se prouče svi uvjeti [~ razloge za i protiv čega]; sin. procijeniti pren.
odvajanje," im. s.  1. dijeljenje dijela od cjeline; sin. izoliranje 2. razlikovanje jednoga od drugoga; sin. dijeljenje, lučenje 3. napuštanje kakve skupine, odlaženje s kakva mjesta"
odvajati," gl. nesvrš. prijel.  1. dijeliti dio od cjeline ili iz skupine [~ bjelanjak od žutanjka; ~ dijete od majke]; sin. (izolirati); vidski parnjak: odvojiti 2. razlikovati jedno od drugoga [~ dobro od zla]; sin. dijeliti, lučiti • odvájati se 〈povr.〉 1. napuštati kakvu skupinu, odlaziti s kakva mjesta [~ se od kolone] 2. prestajati slijediti što, prestajati biti s kim ili čim u nizu [Listovi se odvajaju od korica.; Pruga se odvaja od glavne ceste.]; vidski parnjak: odvojiti se v. pod  odvojiti"
odvaliti, gl. svrš. prijel.  izbiti ili odlomiti dio čega [~ ciglu; ~ dio stijene]; vidski parnjak: odvaljivati
odvaljati," gl. svrš. prijel.  1. valjajući odgurati na određeno mjesto [~ u dvorište] 2. valjajući odgurati kamo s određenoga mjesta [~ iz dvorišta] • odváljati se 〈povr.〉 1. valjajući se dospjeti na određeno mjesto [~ se u dvorište] 2. valjajući se dospjeti kamo s određenoga mjesta [~ se iz dvorišta]; sin. otkotrljati; ant. dokotrljati, dovaljati"
odvaljivati, gl. nesvrš. prijel.  izbijati ili lomiti dio čega [~ ciglu; ~ dio stijene]; vidski parnjak: odvaliti
odvažan," prid.  1. koji ne osjeća strah, koji se ničega ne boji [~ borac]; sin. neustrašiv; ant. bojažljiv, plah, plašljiv 2. koji odražava čiju sposobnost da učini ono što se drugi ne usuđuju [~ pothvat; odvažno djelo]; sin.  hrabar, smion, smjel"
odvažnost," im. ž.  1. osobina onoga koji ne osjeća strah, koji se ničega ne boji; sin. neustrašivost; ant. bojažljivost, plahost, plašljivost 2. svojstvo onoga što odražava čiju sposobnost da učini ono što se drugi ne usuđuju; sin.  hrabrost, smionost"
odveć," pril. više nego što treba [~ znati]; sin. odviše, previše; ant. premalo"
odveslati, gl. svrš. neprijel.  1. veslajući napustiti određeno mjesto [~ iz zaljeva] 2. veslajući dospjeti otkamo na određeno mjesto [~ u zaljev]; ant. doveslati
odvesti, gl. svrš. prijel.  1. vodeći koga napustiti određeno mjesto [~ oca iz grada]; ant. dovesti; vidski parnjak: odvoditi 2. vodeći koga dospjeti otkamo na određeno mjesto [~ oca u grad]; ant. dovesti; vidski parnjak: odvoditi 3. prouzročiti da tko dospije u kakvu situaciju [~ u propast]
odvesti (se), gl. svrš. prijel.  1. vozeći udaljiti koga ili što s određenoga mjesta [Odvezao je prijatelja iz bolnice.; Odvezli su se s mora.] 2. vozeći prebaciti koga ili što otkamo na određeno mjesto [Odvezao je prijatelja u bolnicu.; Odvezli su se na more.]; ant. dovesti ( se); vidski paranjak: odvoziti ( se)
odvezati," gl. svrš. prijel.  razdvojiti ono što je bilo vezano [~ rubac; ~ vezice na cipelama]; sin. razvezati; ant. svezati, zavezati • odvézati se 〈povr.〉 prestati biti vezan [Vezice su se odvezale.]; vidski paranjak:  odvezivati"
odvezivanje, im. s.  1. razdvajanje onoga što je bilo vezano; sin. razvezivanje; ant. vezivanje 2. prestanak bivanja vezanim
odvezivati, gl. nesvrš. prijel.  razdvajati ono što je bilo vezano [~ rubac; ~ vezice na cipelama]; sin. razvezivati • odvezívati se prestajati biti vezan [Vezice se neprestano odvezuju.]; vidski paranjak:  odvezati
odvijač, im. m.  alat koji služi za odvijanje i zavijanje vijka
odvijati," gl. nesvrš. prijel.  1. v. odmatati 2. vrteći otpuštati što [~ slavinu; ~ ventil; ~ vijak]; ant. zavijati; vidski parnjak: odvinuti • odvíjati se 〈povr.〉 nastajati kao posljedica kakvih okolnosti; sin. biti, događati se, zbivati se; vidski paranjak:  odviti"
odvikavanje," im. s.  1. mijenjanje čijih navika, utjecanje na koga da odustane od kakve navike 2. napuštanje ili odbacivanje kakve navike; sin. odučavanje; ant. privikavanje, učenje"
odvikavati," gl. nesvrš. prijel.  mijenjati čije navike, utjecati na koga da odustane od kakve navike [~ dijete od sisanja palca]; ant. učiti • odvikávati se 〈povr.〉 napuštati, odbacivati kakvu naviku [~ se od pušenja]; sin. odučavati; ant. navikavati, privikavati; vidski paranjak:  odviknuti"
odviknuti," gl. svrš. prijel.  promijeniti čije navike, utjecati na koga da odustane od kakve navike [~ dijete od sisanja palca] • òdviknuti se 〈povr.〉 napustiti, odbaciti kakvu naviku [~ se od pušenja]; sin. odučiti; ant. naučiti, naviknuti, priviknuti; vidski paranjak:  odvikavati"
odvinuti," gl. svrš. prijel.  vrteći otpustiti što [~ slavinu; ~ ventil; ~ vijak]; sin. odviti; ant. zavinuti, zaviti; vidski parnjak: odvijati"
odvirak, im. m.  zem. 1. potok ili rijeka koja teče iz jezera 2. ogranak rijeke koji se odvaja od glavnoga toka; sin. rukavac
odviše," pril. više nego što treba [~ znati]; sin. odveć, previše; ant. premalo"
odviti," gl. svrš. prijel.  1. v. odmotati 2. vrteći otpustiti što [~ slavinu; ~ ventil; ~ vijak]; sin. odvinuti; ant. zavinuti, zaviti • òdviti se 〈povr.〉 nastati kao posljedica kakvih okolnosti; sin. biti, dogoditi se, odigrati se v. pod  odigrati, zbiti se; vidski paranjak:  odvijati"
odvjetnica, im. ž.  prav. žena koja pruža pravnu pomoć fizičkim i pravnim osobama u ostvarivanju i zaštiti njihovih prava i pravne koristi; sin. (advokatica)
odvjetničin, prid.  koji pripada odvjetnici; sin. (advokatičin)
odvjetnički, prid.  koji se odnosi na odvjetnike; sin. (advokatski)
odvjetnik, im. m.  prav. osoba koja pruža pravnu pomoć fizičkim i pravnim osobama u ostvarivanju i zaštiti njihovih prava i pravne koristi; sin. (advokat)
odvjetništvo, im. s.  djelatnost pružanja pravne pomoći ◇ državno ~ državno tijelo ovlašteno za vođenje postupaka protiv počinitelja kaznenih djela i osiguranje provedbe zakona i ustava
odvlačenje, im. s.  odvođenje koga ili premještanje čega s jednoga mjesta ili na drugo vučenjem; ant. dovlačenje
odvlačiti, gl. nesvrš. prijel.  1. vukući odvoditi koga ili premještati što s određenoga mjesta [~ drva iz dvorišta] 2. vukući dovoditi koga ili premještati što na određeno mjesto [~ drva u dvorište]; ant. dovlačiti; vidski paranjak:  odvući
odvod," im. m.  1. cijev ili otvor koji služi za odvođenje tekućine, pare, plina i sl. [začepio se ~] 2. omogućivanje otjecanja iskorištene tekućine, plina i sl. sustavom cijevi i otvora [~ vode]; sin. odvođenje; ant. dovođenje; ant. dovod"
odvoditi," gl. nesvrš. prijel.  1. vodeći koga napuštati određeno mjesto [~ oca iz grada]; vidski parnjak: odvesti 2. vodeći koga dospijevati otkamo na određeno mjesto [~ oca u grad]; vidski parnjak: odvesti 3. sustavom cijevi i otvora omogućiti iskorištenoj tekućini, plinu i sl. da otječe [~ plin iz zgrade; ~ vodu iz stana]; ant. dovoditi"
odvodni, prid.  koji služi za odvod [odvodne cijevi]
odvodnja, im. ž.  odvođenje većih količina vode iz tla [sustav za odvodnju]
odvodnjavanje, im. s.  polj. planirano odvođenje vode iz tla kojim se poboljšavaju uvjeti za poljodjelstvo; ant. navodnjavanje
odvodnjavati, gl. nesvrš. prijel.  polj. planirano odvoditi vodu iz tla i time poboljšavati uvjete za poljodjelstvo [~ zemlju]; ant. navodnjavati
odvođenje," im. s.  1. vođenje koga s određenoga mjesta ili vođenje koga otkamo na određeno mjesto 2. omogućivanje otjecanja iskorištene tekućine, plina i sl. sustavom cijevi i otvora; sin. odvod; ant. dovod; ant. dovođenje"
odvojak," im. m.  ono što se odvaja od glavnoga dijela, što je sporedno ili manje važno [~ ceste]"
odvojeno," pril. 1. odijeljeno od skupine ili cjeline, svatko sam [Idemo ~ u školu.; Odvojeno ćemo učiti.]; ant. skupa, zajedno 2. odijeljeno od čega drugoga, kao zasebna cjelina [izgraditi ~]"
odvojiti," gl. svrš. prijel.  odijeliti dio od cjeline ili iz skupine [~ bjelanjak od žutanjka; ~ dijete od majke]; sin. (izolirati) • odvòjiti se 〈povr.〉 1. napusti kakvu skupinu, otići s kakva mjesta [~ se od kolone] 2. prestati slijediti što, ne biti s kim ili čim u nizu [Listovi su se odvojili od korica.; Pruga se odvojila od glavne ceste.]; vidski paranjak:  odvajati"
odvojiv, prid.  koji se može od čega odvojiti
odvoz," im. m.  skupljanje i prijevoz s jednoga mjesta na drugo [~ smeća]; sin. (odvoženje); ant. dovoz, ( dovoženje)"
odvoziti (se), gl. nesvrš. prijel.  1. vozeći udaljivati koga ili što s određenoga mjesta [~ prijatelja iz bolnice; ~ se s mora] 2. vozeći prebacivati koga ili što otkamo na određeno mjesto [~ u bolnicu; ~ se na more]; ant. dovoziti (se); vidski paranjak: odvesti ( se)
odvoženje, im. s.  v. odvoz
odvraćati," gl. nesvrš. prijel.  1. poticati, uvjeravati koga da odustane od čega [~ koga od tučnjave]; sin. odgovarati; ant. nagovarati 2. skretati što na stranu [~ lice; ~ pogled] 3. udaljavati koga od koje teme ili od onoga što promatra, radi itd. [~ pozornost; ~ razgovor; ~ čiju pozornost]; ant. svraćati; vidski paranjak:  odvratiti"
odvratan," prid.  koji izaziva gađenje ili odbojnost [~ smrad]; sin. gadan, oduran, ogavan"
odvratiti," gl. svrš. prijel.  1. potaknuti, uvjeriti koga da odustane od čega [~ koga od tučnjave]; sin. odgovoriti; ant. nagovoriti 2. reagirati na čije riječi ili djela [~ istom mjerom] 3. skrenuti što na stranu [~ lice; ~ pogled] 4. udaljiti koga od koje teme ili onoga što promatra, radi itd. na drugu temu [~ pozornost; ~ razgovor]; sin. svratiti; vidski paranjak:  odvraćati"
odvratnost," im. ž.  svojstvo onoga što je odvratno; sin. odurnost, ogavnost"
odvrnuti," gl. svrš. prijel.  1. vrteći otvoriti što [~ slavinu] 2. odvijajući ili vrteći spustiti što [~ nogavice; ~ rukave]; ant. podviti, zasukati; ant. zavrnuti; vidski paranjak:  odvrtati"
odvrtati, gl. nesvrš. prijel.  1. odvijajući ili vrteći spuštati što [~ nogavice; ~ rukave]; ant. podvijati 2. vrteći otvarati što [~ slavinu]; ant. zavrtati; vidski paranjak:  odvrnuti
odvući," gl. svrš. prijel.  1. vukući odvesti koga ili što s određenoga mjesta [~ drva iz dvorišta]; vidski parnjak: odvlačiti 2. vukući odvesti koga ili što na određeno mjesto [~ drva u dvorište]; vidski parnjak: odvlačiti 3. pren. nagovoriti koga da kamo ode unatoč njegovoj nezainteresiranosti ili protivljenju [Odvukli su ga na utakmicu.] • òdvūći se 〈povr.〉 teškim korakom, polako otići [Odvukao se niz ulicu.; Odvukao se do kreveta.]; ant. dovući (se)"
odzdraviti," gl. svrš. neprijel.  odgovoriti komu na pozdrav, uzvratiti komu pozdrav [~ susjedu]; ant. pozdraviti; vidski parnjak: odzdravljati"
odzdravljati," gl. nesvrš. neprijel.  odgovarati komu na pozdrav, uzvraćati komu pozdrav [~ susjedu]; ant. pozdravljati; vidski parnjak: odzdraviti"
