neiskorišćivanje	 im. s.  1. neizvlačenje vrijednosti ili koristi iz čega; ant. iskorišćivanje, iskorištavanje 2. neupotrebljavanje kakve okolnosti u svoju korist; sin. propuštanje; ant. iskorišćivanje, iskorištavanje 3. neupotrebljavanje koga za vlastitu korist; sin. neizrabljivanje; sin. neiskorištavanje	neiskorišćivan_	ije ili je?	ije ili je
neiskorištavanje	 im. s.  usp. neiskorišćivanje	neiskorištavan_	ije ili je?	ije ili je
neizbježan	 prid.  koji se ne može izbjeći [~ susret; neizbježna pogreška]; sin. (neumitan)	neizb_žan	ije ili je?	ije ili je
neizlječiv	 prid.  koji se ne može izliječiti [neizlječiva bolest]; ant. izlječiv	neizlje_iv	č ili ć?	č ili ć
neizlječiv	 prid.  koji se ne može izliječiti [neizlječiva bolest]; ant. izlječiv	neizl_čiv	ije ili je?	ije ili je
neizlječivost	 im. ž.  svojstvo onoga što je neizlječivo; ant. izlječivost	neizlje_ivost	č ili ć?	č ili ć
neizlječivost	 im. ž.  svojstvo onoga što je neizlječivo; ant. izlječivost	neizl_čivost	ije ili je?	ije ili je
neizvjesnost	 im. ž.  1. v. neodređenost 2. v. nesigurnost	neizv_snost	ije ili je?	ije ili je
neizvjestan	 prid.  1. v. neodređen 2. v. nesiguran	neizv_stan	ije ili je?	ije ili je
nejasnoća	 im. ž.  1. svojstvo onoga što nema vidljive obrise, u čemu se ne razabiru pojedinosti [~ slike]; ant. oštrina 2. svojstvo onoga što nije posve precizno i potpuno [~ sjećanja] 3. svojstvo onoga što se teško može razumjeti, pročitati ili shvatiti [~ odgovora]; ant. jasnoća	nejasno_a	č ili ć?	č ili ć
nejednadžba	 im. ž.  mat. nejednakost dvaju matematičkih izraza koji sadržavaju nepoznanicu koju treba odrediti; ant. jednadžba	nejedna_ba	dž ili đ?	dž ili đ
nejednadžba	 im. ž.  mat. nejednakost dvaju matematičkih izraza koji sadržavaju nepoznanicu koju treba odrediti; ant. jednadžba	ne_dnadžba	ije ili je?	ije ili je
nejednak	 prid.  koji se razlikuje od onoga s kojim se uspoređuje [~ način rada; nejednaka narav; nejednake prilike]; sin. drugi, drukčiji, različit; ant. istovjetan, jednak	ne_dnak	ije ili je?	ije ili je
nejednako	 pril. tako da se razlikuje od čega [~ raditi; ~ vrednovati]; sin. drukčije, različito; ant. istovjetno, jednako	ne_dnako	ije ili je?	ije ili je
nejednakost	 im. ž.  1. svojstvo onoga što je nejednako; sin. različitost; ant. istovjetnost 2. načelo po kojemu svi ljudi nisu jednaki u pravima i obvezama; ant. jednakost	ne_dnakost	ije ili je?	ije ili je
nejestiv	 prid.  koji se ne može jesti [~ plod; nejestiva hrana]; ant. jestiv	ne_stiv	ije ili je?	ije ili je
nejestivost	 im. ž.  svojstvo onoga što je nejestivo; ant. jestivost	ne_stivost	ije ili je?	ije ili je
nekoć	 pril. u proteklim, prošlim vremenima [Nekoć se bolje živjelo.]; sin. jednoć, jednom, nekad, prije, svojedobno	neko_	č ili ć?	č ili ć
nekritičan	 prid.  1. koji što prihvaća ili procjenjuje bez provjere, istraživanja ili razumijevanja [~ čovjek] 2. koji odražava čiju sklonost ocjenjivanju bez provjere, istraživanja ili razumijevanja [nekritično ocjenjivanje zadaća]	nekriti_an	č ili ć?	č ili ć
nekritičnost	 im. ž.  osobina onoga koji je nekritičan ili svojstvo onoga što je nekritično	nekriti_nost	č ili ć?	č ili ć
nelogičan	 prid.  koji nije u skladu s logikom, koji je posljedica neispravnoga razmišljanja i zaključivanja [~ zaključak]; ant. logičan	nelogi_an	č ili ć?	č ili ć
nelogično	 pril.  na nelogičan način, neispravno razmišljajući i zaključujući [~ odgovoriti]; ant. logično	nelogi_no	č ili ć?	č ili ć
nelogičnost	 im. ž.  svojstvo onoga što je nelogično [~ zaključka]; ant. logičnost	nelogi_nost	č ili ć?	č ili ć
nemoć	 im. ž.  1. nesposobnost vladanja čime, nemogućnost upravljanja čime [Momčad je pokazala ~ na terenu.] 2. nedostatak tjelesne snage, tjelesna slabost	nemo_	č ili ć?	č ili ć
nemoćan	 prid.  1. koji nema tjelesne snage, koji ne može sam sebi pomoći [nemoćna starica; nemoćni bolesnik; nemoćno dijete] 2. koji nema moći, utjecaja da što učini [Odvjetnik je u tome sporu bio ~.] 3. koji je izraz nemoći [~ bijes]	nemo_an	č ili ć?	č ili ć
nemoguć	 prid.  1. koji ne može biti ili koji se ne može ostvariti [~ ishod]; ant. moguć 2. koji je jako zločest [nemoguće dijete]	nemogu_	č ili ć?	č ili ć
nenamjenski	 prid.  koji se ne odnosi na određenu namjenu [~ kredit]; ant. namjenski	nenam_nski	ije ili je?	ije ili je
nenamjeran	 prid.  koji je učinjen bez vlastite volje i bez namjere [~ udarac; nenamjerna radnja]; sin. nehotičan,  nehotimičan,  slučajan; ant. hotimičan, namjeran	nenam_ran	ije ili je?	ije ili je
nenamjerno	 pril. bez vlastite volje i bez namjere [~ izazvati nesporazum; ~ udariti]; sin. nehotice, nehotično, slučajno; ant. hotimice, hotimično, namjerno	nenam_rno	ije ili je?	ije ili je
nenapučen	 prid.  koji nema mnogo stanovnika, u kojemu ne živi mnogo ljudi [~ otok]; ant. napučen	nenapu_en	č ili ć?	č ili ć
nenastanjen	 prid.  koji je bez stanovnika, u kojemu nitko ne živi; ant. nastanjen	nenastan_n	ije ili je?	ije ili je
neobaviješten	 prid.  koji nema obavijesti ili spoznaja o čemu; ant. obaviješten	neobav_šten	ije ili je?	ije ili je
neobaviještenost	 im. ž.  osobina onoga koji je neobaviješten; ant. obaviještenost	neobav_štenost	ije ili je?	ije ili je
neobičan	 prid.  koji se razlikuje od drugih, koji ima posebne osobine ili svojstva [neobična skulptura]; ant. običan	neobi_an	č ili ć?	č ili ć
neobično	 pril.  1. različito od drugih, na osobit način [~ izgledati]; ant. obično 2. u znatnoj mjeri, tako da odskače [~ lijep]	neobi_no	č ili ć?	č ili ć
neobičnost	 im. ž.  osobina onoga koji je neobičan ili svojstvo onoga što je neobično; ant. običnost	neobi_nost	č ili ć?	č ili ć
neobjektivan	 prid.  1. koji što sagledava s osobnoga stajališta te stoga nepravedno ocjenjuje [neobjektivni promatrač] 2. koji je nastao na temelju osobnoga stajališta te stoga nepravilnoga i nepravednoga ocjenjivanja [neobjektivna presuda]; sin.  pristran, subjektivan; ant. nepristran, objektivan	neob_ktivan	ije ili je?	ije ili je
neobjektivnost	 im. ž.  osobina onoga koji je neobjektivan ili svojstvo onoga što je neobjektivno; sin. pristranost, subjektivnost; ant. nepristranost, objektivnost	neob_ktivnost	ije ili je?	ije ili je
neočekivan	 prid.  koji se ne očekuje, koji se pojavljuje bez nagovještaja [~ napad; neočekivana promjena vremena]; ant. očekivan	neo_ekivan	č ili ć?	č ili ć
neočekivano	 pril. kad se ne očekuje, bez nagovještaja [Neočekivano se pojavio.]; sin. iznenada,  iznenadno,  najednom, nenadano, odjednom	neo_ekivano	č ili ć?	č ili ć
neočekivanost	 im. ž.  svojstvo onoga što je neočekivano; ant. očekivanost	neo_ekivanost	č ili ć?	č ili ć
neodgojen	 prid.  1. koji nema dobar odgoj [neodgojena djeca]; ant. odgojen 2. koji odražava nedostatak dobra odgoja [neodgojeno ponašanje]; sin. neotesan pren.	neodgo_n	ije ili je?	ije ili je
neodgojeno	 pril. tako da odražava nedostatak dobra odgoja [~ se ponašati]; ant. odgojeno	neodgo_no	ije ili je?	ije ili je
neodgojenost	 im. ž.  1. osobina onoga koji nema dobar odgoj; ant. odgojenost 2. svojstvo onoga što odražava nedostatak dobra odgoja; sin. neotesanost pren.	neodgo_nost	ije ili je?	ije ili je
neodlučan	 prid.  1. koji nije siguran u sebe, koji se koleba, koji teško donosi odluke [~ čovjek] 2. koji odražava čiju nesigurnost u sebe, kolebljivost ili poteškoću pri donošenju odluka [~ glas]; ant. odlučan	neodlu_an	č ili ć?	č ili ć
neodlučno	 pril.  bez sigurnosti u sebe, kolebajući se [~ postupiti]; ant. odlučno	neodlu_no	č ili ć?	č ili ć
neodlučnost	 im. ž.  osobina onoga koji je neodlučan ili svojstvo onoga što je neodlučno; ant. odlučnost	neodlu_nost	č ili ć?	č ili ć
neodređen	 prid.  1. koji je dvosmislen i nejasan [~ odgovor]; ant. određen 2. gram. 〈odr.〉 koji izriče promjenjivu osobinu ili svojstvo, a odgovara na pitanje kakav [neodređeni pridjev]; ant. određeni v. pod  određen	neodre_en	dž ili đ?	dž ili đ
neodređeno	 pril.  dvosmisleno i nejasno [~ odgovoriti]; ant. određeno	neodre_eno	dž ili đ?	dž ili đ
neodređenost	 im. ž.  1. svojstvo onoga što je dvosmisleno i nejasno 2. gram. gramatička kategorija pridjeva kojom se izriče promjenjiva osobina ili svojstvo; ant. određenost	neodre_enost	dž ili đ?	dž ili đ
neofašističin	 prid.  koji pripada neofašistici	neofašisti_in	č ili ć?	č ili ć
neofašistički	 prid.  koji se odnosi na neofašiste i neofašizam [~ pokret]	neofašisti_ki	č ili ć?	č ili ć
neoglagoljen	 prid.  gram. koji nema glagol [neoglagoljena rečenica]; ant. oglagoljen	neoglagol_n	ije ili je?	ije ili je
neograničen	 prid.  1. koji nema granice, koji se proteže u beskraj [neograničeno prostranstvo]; ant. ograničen 2. pren. koji je neizmjerno velik [neograničeno povjerenje]; sin. bezgraničan	neograni_en	č ili ć?	č ili ć
neoklasicističin	 prid.  koji pripada neoklasicistici	neoklasicisti_in	č ili ć?	č ili ć
neoklasicistički	 prid.  koji se odnosi na neoklasiciste i neoklasicizam [~ portret]	neoklasicisti_ki	č ili ć?	č ili ć
neolitički	 prid.  koji se odnosi na neolitik	neoliti_ki	č ili ć?	č ili ć
neomeđen	 prid.  koji je bez međa [~ prostor; neomeđeno igralište]; ant. omeđen	neome_en	dž ili đ?	dž ili đ
neoplođen	 prid.  koji nije oplođen [neoplođena jajna stanica]; ant. oplođen	neoplo_en	dž ili đ?	dž ili đ
neopterećen	 prid.  1. 〈pozitiv〉 koji je oslobođen tereta, koji nema tereta na sebi 2. pren. koji je oslobođen obveza, dužnosti ili briga; ant. opterećen	neoptere_en	č ili ć?	č ili ć
neopterećenost	 im. ž.  1. svojstvo onoga što je oslobođeno tereta, što nema tereta na sebi 2. pren. osobina onoga koji je oslobođen obveza, dužnosti ili briga; ant. opterećenost	neoptere_enost	č ili ć?	č ili ć
neorealističin	 prid.  koji pripada neorealistici	neorealisti_in	č ili ć?	č ili ć
neorealistički	 prid.  koji se odnosi na neorealiste i neorealizam [~ film]	neorealisti_ki	č ili ć?	č ili ć
neoromantičar	 im. m.  glazbenik koji pripada razdoblju neoromantizma	neoromanti_ar	č ili ć?	č ili ć
neoromantičarev	 prid.  koji pripada neoromantičaru; sin. neoromantičarov	neoromanti_arev	č ili ć?	č ili ć
neoromantičarka	 im. ž.  glazbenica koja pripada razdoblju neoromantizma	neoromanti_arka	č ili ć?	č ili ć
neoromantičarov	 prid.  usp. neoromantičarev	neoromanti_arov	č ili ć?	č ili ć
neoromantički	 prid.  v. neoromantistički	neoromanti_ki	č ili ć?	č ili ć
neoromantistički	 prid.  koji se odnosi na neoromantizam; sin. (neoromantički)	neoromantisti_ki	č ili ć?	č ili ć
neosjećajan	 prid.  v. bešćutan, bezdušan, bezosjećajan	neosje_ajan	č ili ć?	č ili ć
neosjećajan	 prid.  v. bešćutan, bezdušan, bezosjećajan	neos_ćajan	ije ili je?	ije ili je
neosjećajnost	 im. ž.  v. bešćutnost, bezdušnost, bezosjećajnost	neosje_ajnost	č ili ć?	č ili ć
neosjećajnost	 im. ž.  v. bešćutnost, bezdušnost, bezosjećajnost	neos_ćajnost	ije ili je?	ije ili je
neoštećen	 prid.  koji nije pretrpio štetu; ant. oštećen	neošte_en	č ili ć?	č ili ć
neotesančev	 prid.  koji pripada neotesancu	neotesan_ev	č ili ć?	č ili ć
neotopljen	 prid.  koji se nije otopio; ant. otopljen	neotopl_n	ije ili je?	ije ili je
neoženjen	 prid.  koji nije sklopio brak (o muškarcu); ant. oženjen v. pod  oženiti	neožen_n	ije ili je?	ije ili je
nepčani	 prid.  1. koji se odnosi na nepce 2. gram. koji se tvori tako da srednji dio jezika dodiruje nepce; sin. (palatalni); ant. (nepalatalni)	nep_ani	č ili ć?	č ili ć
nepčanik	 im. m.  gram. suglasnik tvoren tako da srednji dio jezika dodiruje nepce; sin. (palatal)	nep_anik	č ili ć?	č ili ć
neplivač	 im. m.  osoba koja ne pliva, koja ne zna plivati; ant. plivač	nepliva_	č ili ć?	č ili ć
neplivačica	 im. ž.  žena koja ne pliva, koja ne zna plivati; ant. plivačica	nepliva_ica	č ili ć?	č ili ć
neplivačičin	 prid.  koji pripada neplivačici; ant. plivačičin	nepliva_ičin	č ili ć?	č ili ć
neplivačičin	 prid.  koji pripada neplivačici; ant. plivačičin	neplivači_in	č ili ć?	č ili ć
nepobjediv	 prid.  koji se ne može pobijediti ili svladati; ant. pobjediv	nepob_div	ije ili je?	ije ili je
nepobjedivost	 im. ž.  osobina onoga koji je nepobjediv ili svojstvo onoga što je nepobjedivo; ant. pobjedivost	nepob_divost	ije ili je?	ije ili je
nepoćudan	 prid.  koji nije komu po volji i koji komu ne odgovara [~ sadržaj]	nepo_udan	č ili ć?	č ili ć
nepokazivanje	 im. s.  1. skrivanje čega da tko to ne vidi 2. neupoznavanje koga s čim novim ili nepoznatim 3. nedavanje komu čega do znanja kakvim znakom, postupkom ili ponašanjem; sin. neiskazivanje,  neizražavanje 4. nepotvrđivanje kakvih svojstava; ant. pokazivanje	nepokazivan_	ije ili je?	ije ili je
nepoklanjanje	 im. s.  činjenje da što ne mijenja vlasnika, prouzročivanje da tko što nema, neprepuštanje čega komu drugom u vlasništvo; ant. darivanje, poklanjanje	nepoklanjan_	ije ili je?	ije ili je
nepomičan	 prid.  1. koji se ne miče, koji nema sposobnost micanja [~ predmet] 2. koji se ne može sam pomaknuti [biti nepomičan od straha] 3. koji je usmjeren u jednu točku [~ pogled]	nepomi_an	č ili ć?	č ili ć
nepomičnost	 im. ž.  osobina onoga koji je nepomičan ili svojstvo onoga što je nepomično	nepomi_nost	č ili ć?	č ili ć
neporočan	 prid.  1. koji je nesklon porocima [neporočna djevojka] 2. koji odražava čiju nesklonost porocima [~ pogled]; sin. čedan; ant. poročan	neporo_an	č ili ć?	č ili ć
neporočnost	 im. ž.  osobina onoga koji je neporočan ili svojstvo onoga što je neporočno; sin. čednost; ant. poročnost	neporo_nost	č ili ć?	č ili ć
nepostojanje	 im. s.  nebivanje u prostoru i vremenu	nepostojan_	ije ili je?	ije ili je
nepostojeći	 prid.  koji ne postoji, koji nije stvaran, koji je izmišljen ili je plod mašte; sin. fantomski pren.; ( fiktivan); ant. postojeći	nepostoje_i	č ili ć?	č ili ć
nepostojeći	 prid.  koji ne postoji, koji nije stvaran, koji je izmišljen ili je plod mašte; sin. fantomski pren.; ( fiktivan); ant. postojeći	neposto_ći	ije ili je?	ije ili je
nepoštenje	 im. s.  nedostatak osjećaja za pravdu i istinu; ant. poštenje	nepošten_	ije ili je?	ije ili je
nepovjerenje	 im. s.  osjećaj da se komu ili čemu ne može vjerovati; ant. povjerenje, vjera, vjerovanje	nepov_renje	ije ili je?	ije ili je
nepovjerenje	 im. s.  osjećaj da se komu ili čemu ne može vjerovati; ant. povjerenje, vjera, vjerovanje	nepovjeren_	ije ili je?	ije ili je
nepovjerljiv	 prid.  1. koji nema povjerenja, koji izražava sumnju u sve [nepovjerljiva osoba] 2. koji odražava nepovjerenje ili sumnju [~ pristup]; sin. sumnjičav	nepov_rljiv	ije ili je?	ije ili je
nepovjerljivost	 im. ž.  osobina onoga koji je nepovjerljiv ili svojstvo onoga što je nepovjerljivo; sin. sumnjičavost	nepov_rljivost	ije ili je?	ije ili je
nepraktičan	 prid.  1. koji je nevješt i nesnalažljiv [~ čovjek] 2. koji je beskoristan ili neprikladan, koji se ne može upotrijebiti [~ alat; ~ savjet]; ant. praktičan	neprakti_an	č ili ć?	č ili ć
nepraktičnost	 im. ž.  osobina onoga koji je nepraktičan ili svojstvo onoga što je nepraktično; ant. praktičnost	neprakti_nost	č ili ć?	č ili ć
nepravičan	 prid.  v. nepravedan	nepravi_an	č ili ć?	č ili ć
nepravično	 pril.  v. nepravedno	nepravi_no	č ili ć?	č ili ć
nepravičnost	 im. ž.  v. nepravednost	nepravi_nost	č ili ć?	č ili ć
nepredviđen	 prid.  koji se nije predvidio [nepredviđeni gosti; nepredviđeni troškovi; nepredviđeno putovanje]; ant. predviđen	nepredvi_en	dž ili đ?	dž ili đ
nepreživač	 im. m.  zool. 1. 〈mn.〉 skupina papkara koji ne preživaju hranu, a čine ih svinje i vodenkonji 2. pripadnik istoimene skupine; ant. preživač	nepreživa_	č ili ć?	č ili ć
neprijateljičin	 prid.  koji pripada neprijateljici; ant. prijateljičin	neprijatelji_in	č ili ć?	č ili ć
neprijelazan	 prid.  1. koji ne prelazi, koji ne može prijeći [neprijelazna bolest]; ant. prijelazan 2. 〈odr.〉 gram. čija radnja ne prelazi na objekt (o glagolu); ant. prijelazni v. pod  prijelazan	nepr_lazan	ije ili je?	ije ili je
neprijelaznost	 im. ž.  gram. gramatička kategorija kojom se izriče da glagolska radnja ne prelazi na objekt; ant. prijelaznost	nepr_laznost	ije ili je?	ije ili je
neprijeporan	 prid.  koji se ne može pobiti, koji ne izaziva sumnju, dvojbu ili raspravu [neprijeporna pitanja]; ant. prijeporan	nepr_poran	ije ili je?	ije ili je
nepriličan	 prid.  koji nije u skladu sa zahtjevima ili običajima [neprilično ponašanje]; sin. nedoličan; ant. doličan	neprili_an	č ili ć?	č ili ć
neprimjeren	 prid.  koji nije u skladu s određenim propisima, uvjetima ili mogućnostima [neprimjerena kazna]; ant. primjeren	neprim_ren	ije ili je?	ije ili je
neprimjereno	 pril.  tako da nije u skladu s određenim propisima, uvjetima ili mogućnostima [~ kazniti]; ant. primjereno	neprim_reno	ije ili je?	ije ili je
neprimjerenost	 im. ž.  svojstvo onoga što je neprimjereno; ant. primjerenost	neprim_renost	ije ili je?	ije ili je
neprimjetan	 prid.  koji se jedva primjećuje ili se uopće ne primjećuje [~ napredak]; sin. nezamjetan; ant. primjetan, zamjetan	neprim_tan	ije ili je?	ije ili je
neprimjetnost	 im. ž.  svojstvo onoga što je neprimjetno; sin. nezamjetnost; ant. primjetnost, zamjetnost	neprim_tnost	ije ili je?	ije ili je
nepristupačan	 prid.  1. kojemu se ne može pristupiti ili kojim se ne može prolaziti [~ predio] 2. koji je većini neprihvatljiv [nepristupačne cijene] 3. koji teško uspostavlja odnose s drugima [nepristupačna djevojka]; ant. pristupačan	nepristupa_an	č ili ć?	č ili ć
nepristupačnost	 im. ž.  osobina onoga koji je nepristupačan ili svojstvo onoga što je nepristupačno; ant. pristupačnost	nepristupa_nost	č ili ć?	č ili ć
nepriznavanje	 im. s.  1. neprihvaćanje istine ili stvarnosti 2. neiskazivanje poštovanja komu	nepriznavan_	ije ili je?	ije ili je
neprobavljen	 prid.  koji se nije probavio [neprobavljena hrana]; ant. probavljen	neprobavl_n	ije ili je?	ije ili je
neprocjenljiv	 prid.  usp. neprocjenjiv	neproc_nljiv	ije ili je?	ije ili je
neprocjenjiv	 prid.  koji je toliko vrijedan i dragocjen da ga se ne može procijeniti [~ gubitak; neprocjenjiva šteta; neprocjenjivo bogatstvo]; sin. neprocjenljiv	neproc_njiv	ije ili je?	ije ili je
nepromišljen	 prid.  1. koji postupa bez dovoljno razmišljanja [~ čovjek] 2. koji je dan ili donesen bez dovoljno razmišljanja [~ odgovor; nepromišljena odluka]; sin.  brzoplet, lakomislen, nesmotren; ant. promišljen	nepromišl_n	ije ili je?	ije ili je
nepromišljenost	 im. ž.  1. osobina onoga koji postupa bez dovoljno razmišljanja 2. svojstvo onoga što je dano ili doneseno bez dovoljno razmišljanja; ant. promišljenost; sin.  brzopletost, lakomislenost, nesmotrenost	nepromišl_nost	ije ili je?	ije ili je
nepromjenljiv	 prid.  1. koji se ne mijenja, koji se ne može promijeniti [nepromjenljiva narav; nepromjenljivo ponašanje] 2. gram. koji se ne može mijenjati po oblicima [nepromjenljiva vrsta riječi]; sin. nepromjenjiv; ant. promjenljiv, promjenjiv	neprom_nljiv	ije ili je?	ije ili je
nepromjenljivost	 im. ž.  svojstvo onoga što je nepromjenljivo; sin. nepromjenjivost; ant. promjenljivost, promjenjivost	neprom_nljivost	ije ili je?	ije ili je
nepromjenjiv	 prid.  usp. nepromjenljiv	neprom_njiv	ije ili je?	ije ili je
nepromjenjivost	 im. ž.  usp. nepromjenljivost	neprom_njivost	ije ili je?	ije ili je
nepromočiv	 prid.  koji ne može promočiti [nepromočive čizme]; ant. promočiv	nepromo_iv	č ili ć?	č ili ć
neproničan	 prid.  koji nema potanko definirane elemente i načine postupanja, koji sadržava nejasnoće ili prikrivene namjere [~ rad državnih ustanova; ~ sustav ocjenjivanja; nepronična vlasnička struktura]; sin. nejasan, neproziran pren., ( netransparentan); ant. jasan, proničan, proziran pren., ( transparentan)	neproni_an	č ili ć?	č ili ć
neproničnost	 im. ž.  svojstvo onoga što nema potanko određene elemente i načine postupanja, što sadržava nejasnoće ili prikrivene namjere; sin. neprozirnost pren., ( netransparentnost); ant. proničnost, prozirnost pren., ( transparentnost)	neproni_nost	č ili ć?	č ili ć
nepunoznačan	 prid.  gram. koji ima značenje samo u kontekstu, koji nema samostalno značenje [nepunoznačna riječ]; sin. suznačan; ant. punoznačan, samoznačan	nepunozna_an	č ili ć?	č ili ć
nepunoznačnica	 im. ž.  jez. riječ koja ima manji stupanj određenosti značenja, prijedlog, veznik, čestica ili usklik; ant. punoznačnica	nepunozna_nica	č ili ć?	č ili ć
nepušač	 im. m.  osoba koja ne puši; ant. pušač	nepuša_	č ili ć?	č ili ć
nepušačica	 im. ž.  žena koja ne puši; ant. pušačica	nepuša_ica	č ili ć?	č ili ć
nepušačičin	 prid.  koji pripada nepušačici; ant. pušačičin	nepuša_ičin	č ili ć?	č ili ć
nepušačičin	 prid.  koji pripada nepušačici; ant. pušačičin	nepušači_in	č ili ć?	č ili ć
neradničin	 prid.  koji pripada neradnici; ant. radničin	neradni_in	č ili ć?	č ili ć
neraspoloženje	 im. s.  loše raspoloženje	neraspoložen_	ije ili je?	ije ili je
neravnomjeran	 prid.  koji nije podjednak, koji nije podjednako raspoređen ili zastupljen; ant. ravnomjeran	neravnom_ran	ije ili je?	ije ili je
nerazgovijetan	 prid.  koji je izgovoren nejasno i nerazumljivo [~ odgovor; nerazgovijetno čitanje]; ant. razgovijetan	nerazgov_tan	ije ili je?	ije ili je
nerazgovijetnost	 im. ž.  svojstvo onoga što je nerazgovijetno; ant. razgovijetnost	nerazgov_tnost	ije ili je?	ije ili je
nerazmjer	 im. m.  mat. nejednakost dvaju omjera; ant. razmjer	nerazm_r	ije ili je?	ije ili je
nerazmjeran	 prid.  koji ne odgovara mjeri ili razmjeru [nerazmjerna zastupljenost žena]; ant. (proporcionalan), razmjeran	nerazm_ran	ije ili je?	ije ili je
nerazmjernost	 im. ž.  1. svojstvo onoga što nije razmjerno 2. mat. svojstvo veličina da im omjer nije stalan; ant. (proporcionalnost), razmjernost	nerazm_rnost	ije ili je?	ije ili je
nerazumijevanje	 im. s.  1. nespoznavanje biti, smisla ili značenja čega razumom; sin. nepoimanje, nerazabiranje, neshvaćanje 2. neposjedovanje znanja koje omogućuje spoznaju čega; ant. razumijevanje	nerazum_vanje	ije ili je?	ije ili je
nerazvijen	 prid.  1. koji se nije u potpunosti razvio, koji je na ispodprosječnome stupnju razvoja [nerazvijena pluća; nerazvijeno školstvo] 2. koji nema snažno tijelo, koji nije dobro građen [~ mladić]; ant. razvijen	nerazv_n	ije ili je?	ije ili je
nerazvijenost	 im. ž.  osobina onoga koji je nerazvijen ili svojstvo onoga što je nerazvijeno; ant. razvijenost	nerazv_nost	ije ili je?	ije ili je
neriješen	 prid.  koji nije riješen, koji je ostao bez rješenja ili pobjednika [~ rezultat utakmice; ~ zadatak; neriješena pitanja]	ner_šen	ije ili je?	ije ili je
nerijetko	 pril. 1. u malim vremenskim razmacima [Viđamo se ~.] 2. razmjerno mnogo puta [Učenici ~ kasne.]; sin. često; ant. malokad, rijetko	ner_tko	ije ili je?	ije ili je
nerječotvorni	 prid.  koji ne sudjeluje u tvorbi riječi; sin. netvorbeni; ant. rječotvorni, tvorbeni	nerje_otvorni	č ili ć?	č ili ć
nerječotvorni	 prid.  koji ne sudjeluje u tvorbi riječi; sin. netvorbeni; ant. rječotvorni, tvorbeni	ner_čotvorni	ije ili je?	ije ili je
nerješiv	 prid.  koji se ne može riješiti, koji nema rješenja; ant. rješiv	ner_šiv	ije ili je?	ije ili je
nerviranje	 im. s.  razg. v. uzrujavanje, živciranje	nerviran_	ije ili je?	ije ili je
nesamostojeći	 prid.  koji ne stoji sam, koji se na što oslanja ili ga što pridržava [~ objekt]; ant. samostojeći	nesamostoje_i	č ili ć?	č ili ć
nesamostojeći	 prid.  koji ne stoji sam, koji se na što oslanja ili ga što pridržava [~ objekt]; ant. samostojeći	nesamosto_ći	ije ili je?	ije ili je
nesavjesnost	 im. ž.  osobina onoga koji je nesavjestan ili svojstvo onoga što je nesavjesno; ant. savjesnost	nesav_snost	ije ili je?	ije ili je
nesavjestan	 prid.  1. koji ne postupa u skladu sa savješću, koji nije odgovoran, pošten i temeljit [~ učenik] 2. koji je posljedica nepostupanja u skladu sa savješću, koji je posljedica neodgovornosti, nepoštenja i netemeljitosti [nesavjesno ponašanje]; ant. savjestan	nesav_stan	ije ili je?	ije ili je
nesebičan	 prid.  1. koji ne misli samo na sebe, koji pokazuje brigu za dobro drugih [~ čovjek] 2. koji odražava brigu za dobro drugih [nesebična želja]; ant. sebičan	nesebi_an	č ili ć?	č ili ć
nesebično	 pril.  tako da pokazuje da tko ne misli samo na sebe, da se brine za dobro drugih; ant. sebično	nesebi_no	č ili ć?	č ili ć
nesebičnost	 im. ž.  osobina onoga koji je nesebičan ili svojstvo onoga što je nesebično; ant. sebičnost	nesebi_nost	č ili ć?	č ili ć
nesebičnjak	 im. m.  nesebična osoba; ant. sebičnjak	nesebi_njak	č ili ć?	č ili ć
nesebičnjakinja	 im. ž.  nesebična žena; ant. sebičnjakinja	nesebi_njakinja	č ili ć?	č ili ć
nesmiljen	 prid.  1. koji nema milosrđa ili samilosti prema drugima [nesmiljena osoba] 2. koji odražava nedostatak milosrđa ili samilosti prema drugima [~ postupak]; sin.  nemilosrdan, okrutan; ant. milosrdan	nesmil_n	ije ili je?	ije ili je
nesmiljenost	 im. ž.  osobina onoga koji je nesmiljen ili svojstvo onoga što je nesmiljeno; sin. nemilosrdnost, okrutnost; ant. milosrdnost	nesmil_nost	ije ili je?	ije ili je
nesrazmjer	 im. m. → nerazmjer	nesrazm_r	ije ili je?	ije ili je
nesrazmjeran	 prid. → nerazmjeran	nesrazm_ran	ije ili je?	ije ili je
nesreća	 im. ž.  1. stanje u kojem nema zadovoljstva; ant. sreća 2. tragičan događaj u kojemu nastaje materijalna šteta i ljudske žrtve [doživjeti nesreću]	nesre_a	č ili ć?	č ili ć
nesređen	 prid.  1. koji je u neredu, u kojemu ne postoji red, sustav i sklad [nesređeni odnosi]; sin. kaotičan 2. pren. koji je zbunjen i rastresen [~ čovjek]; ant. sređen	nesre_en	dž ili đ?	dž ili đ
nesretničin	 prid.  koji pripada nesretnici; ant. sretničin	nesretni_in	č ili ć?	č ili ć
nesročan	 prid.  gram. koji se ne slaže s drugom riječi u rečenici ili skupini prema rodu, broju, padežu i licu [nesročni atribut]; sin. (nekongruentan); ant. (kongruentan), sročan	nesro_an	č ili ć?	č ili ć
